season,day_div,holiday,°C,humidity,solar_rad,wind_speed,visibility,rain/snow,rented_bike
Autumn,mañana,0,18.0,92,0.45,2.9,1999,1,130
Autumn,tarde,0,17.7,89,0.62,5.0,2000,1,529
Autumn,tarde,0,19.3,79,1.36,3.6,2000,0,941
Autumn,tarde,0,21.0,67,2.05,4.1,2000,0,1236
Autumn,tarde,0,21.5,62,1.26,3.4,2000,0,1601
Autumn,tarde,0,21.1,64,0.4,1.2,2000,0,1870
Autumn,tarde,0,20.5,66,0.16,1.2,2000,0,2012
Autumn,noche,0,19.7,72,0.0,0.6,2000,0,1761
Autumn,noche,0,19.4,67,0.0,0.8,2000,0,1567
Autumn,noche,0,18.5,78,0.0,0.1,2000,0,1731
Autumn,noche,0,17.7,78,0.0,0.3,2000,0,1459
Autumn,noche,0,16.9,84,0.0,0.9,2000,0,1162
Autumn,madrugada,0,16.3,86,0.0,0.3,2000,0,1049
Autumn,madrugada,0,16.0,88,0.0,1.2,2000,0,768
Autumn,madrugada,0,15.7,88,0.0,0.4,2000,0,538
Autumn,madrugada,0,15.5,88,0.0,1.7,1998,0,372
Autumn,madrugada,0,15.1,90,0.0,1.2,850,0,255
Autumn,madrugada,0,15.1,89,0.0,1.1,1615,0,146
Autumn,madrugada,0,14.8,89,0.0,0.2,1490,0,189
Autumn,mañana,0,14.3,89,0.03,0.6,1165,0,345
Autumn,mañana,0,14.6,71,0.43,1.0,1896,0,589
Autumn,mañana,0,16.2,60,1.16,1.9,1899,0,753
Autumn,mañana,0,18.1,56,1.79,2.6,1720,0,932
Autumn,mañana,0,19.1,56,2.15,2.4,1802,0,1188
Autumn,mañana,0,19.8,46,2.3,2.5,1837,0,1516
Autumn,tarde,0,20.1,41,2.34,3.0,1963,0,1714
Autumn,tarde,0,20.2,42,1.87,2.8,1832,0,1987
Autumn,tarde,0,20.4,36,1.56,2.8,2000,0,2167
Autumn,tarde,0,20.7,34,1.23,2.0,2000,0,2270
Autumn,tarde,0,19.4,32,0.63,3.2,2000,0,2255
Autumn,tarde,0,17.9,29,0.16,2.8,2000,0,2069
Autumn,noche,0,16.6,36,0.0,1.4,2000,0,1608
Autumn,noche,0,15.5,37,0.0,1.9,2000,0,1519
Autumn,noche,0,14.4,36,0.0,1.0,2000,0,1385
Autumn,noche,0,13.6,38,0.0,1.5,2000,0,1160
Autumn,noche,0,12.9,38,0.0,1.5,2000,0,840
Autumn,madrugada,0,12.3,44,0.0,0.8,2000,0,711
Autumn,madrugada,0,11.7,52,0.0,1.1,2000,0,390
Autumn,madrugada,0,11.1,56,0.0,1.4,2000,0,265
Autumn,madrugada,0,10.8,59,0.0,0.5,2000,0,192
Autumn,madrugada,0,10.4,61,0.0,0.6,2000,0,123
Autumn,madrugada,0,9.8,63,0.0,0.5,2000,0,215
Autumn,madrugada,0,9.5,68,0.0,0.9,2000,0,503
Autumn,mañana,0,9.2,72,0.01,1.0,2000,0,1206
Autumn,mañana,0,9.9,66,0.35,1.2,2000,0,2005
Autumn,mañana,0,12.2,51,1.02,0.7,1918,0,1166
Autumn,mañana,0,15.0,44,1.48,0.5,1839,0,943
Autumn,mañana,0,17.9,39,2.06,1.3,1873,0,1117
Autumn,mañana,0,19.2,31,2.4,0.5,1994,0,1238
Autumn,tarde,0,20.2,28,2.25,1.3,2000,0,1303
Autumn,tarde,0,20.2,24,1.8,1.5,2000,0,1358
Autumn,tarde,0,20.6,26,1.76,1.2,2000,0,1502
Autumn,tarde,0,20.3,25,1.15,1.8,2000,0,1603
Autumn,tarde,0,20.0,28,0.79,0.7,2000,0,2127
Autumn,tarde,0,18.1,39,0.21,1.0,2000,0,2787
Autumn,noche,0,16.4,42,0.0,1.8,2000,0,2150
Autumn,noche,0,15.5,45,0.0,2.2,2000,0,1838
Autumn,noche,0,15.1,48,0.0,2.6,2000,0,1788
Autumn,noche,0,14.4,49,0.0,1.1,2000,0,1636
Autumn,noche,0,13.5,55,0.0,0.5,2000,0,1196
Autumn,madrugada,0,16.6,53,0.0,0.9,2000,0,643
Autumn,madrugada,0,16.6,57,0.0,1.5,2000,0,144
Autumn,madrugada,0,14.4,91,0.0,0.4,402,1,55
Autumn,madrugada,0,14.3,95,0.0,1.0,967,1,90
Autumn,madrugada,0,14.3,92,0.0,2.0,714,0,82
Autumn,madrugada,0,13.6,89,0.0,2.7,990,0,152
Autumn,madrugada,0,12.6,86,0.0,1.9,1430,0,441
Autumn,mañana,0,12.3,84,0.0,3.2,1220,0,1220
Autumn,mañana,0,11.8,80,0.16,3.7,1518,0,2082
Autumn,mañana,0,12.0,72,0.68,3.3,1650,0,1097
Autumn,mañana,0,12.0,61,0.86,4.1,1981,0,792
Autumn,mañana,0,12.7,50,1.61,3.3,1999,0,914
Autumn,mañana,0,13.7,43,1.65,3.4,1980,0,1006
Autumn,tarde,0,14.3,43,1.86,3.6,1995,0,1015
Autumn,tarde,0,14.0,43,1.13,2.8,2000,0,1041
Autumn,tarde,0,13.7,44,0.83,3.9,2000,0,1171
Autumn,tarde,0,13.8,43,0.74,3.7,2000,0,1363
Autumn,tarde,0,13.1,45,0.62,3.1,2000,0,1775
Autumn,tarde,0,12.2,45,0.16,3.1,2000,0,2514
Autumn,noche,0,11.3,50,0.0,1.1,2000,0,1723
Autumn,noche,0,10.6,48,0.0,2.0,2000,0,1489
Autumn,noche,0,9.9,50,0.0,1.2,2000,0,1445
Autumn,noche,0,9.2,55,0.0,0.9,2000,0,1255
Autumn,noche,0,8.5,52,0.0,0.6,2000,0,901
Autumn,madrugada,0,7.9,53,0.0,0.9,2000,0,707
Autumn,madrugada,0,7.3,59,0.0,0.1,2000,0,541
Autumn,madrugada,0,7.1,64,0.0,0.9,2000,0,341
Autumn,madrugada,0,6.7,71,0.0,1.0,2000,0,218
Autumn,madrugada,0,6.6,69,0.0,0.9,2000,0,145
Autumn,madrugada,0,6.6,73,0.0,1.1,2000,0,197
Autumn,madrugada,0,6.6,65,0.0,1.6,2000,0,518
Autumn,mañana,0,6.3,65,0.01,1.0,2000,0,1233
Autumn,mañana,0,7.0,56,0.44,3.1,1971,0,2000
Autumn,mañana,0,8.4,49,1.17,2.6,2000,0,1070
Autumn,mañana,0,10.2,44,1.8,2.3,1986,0,792
Autumn,mañana,0,11.7,36,2.28,4.3,2000,0,926
Autumn,mañana,0,13.2,31,2.58,3.8,2000,0,967
Autumn,tarde,0,13.5,32,2.56,5.0,1990,0,1000
Autumn,tarde,0,13.4,32,1.78,4.9,2000,0,991
Autumn,tarde,0,13.0,39,1.09,3.7,2000,0,1054
Autumn,tarde,0,13.8,36,0.98,2.9,2000,0,1284
Autumn,tarde,0,13.2,36,0.55,3.6,2000,0,1685
Autumn,tarde,0,12.1,40,0.18,2.4,1854,0,2378
Autumn,noche,0,11.1,43,0.0,2.0,2000,0,1614
Autumn,noche,0,10.2,46,0.0,0.2,2000,0,1389
Autumn,noche,0,9.3,52,0.0,1.5,2000,0,1398
Autumn,noche,0,8.8,55,0.0,1.6,2000,0,1221
Autumn,noche,0,8.4,60,0.0,1.5,2000,0,857
Autumn,madrugada,0,8.2,61,0.0,1.3,2000,0,706
Autumn,madrugada,0,7.6,63,0.0,1.2,2000,0,531
Autumn,madrugada,0,7.1,61,0.0,0.6,2000,0,409
Autumn,madrugada,0,6.5,69,0.0,0.3,1981,0,225
Autumn,madrugada,0,6.2,71,0.0,1.1,2000,0,168
Autumn,madrugada,0,6.0,72,0.0,1.3,2000,0,183
Autumn,madrugada,0,5.8,67,0.0,1.1,2000,0,412
Autumn,mañana,0,5.3,73,0.01,0.7,2000,0,1142
Autumn,mañana,0,6.0,64,0.42,1.1,1920,0,1996
Autumn,mañana,0,8.6,50,1.13,0.8,1785,0,1106
Autumn,mañana,0,11.6,40,1.77,1.7,1991,0,877
Autumn,mañana,0,13.0,38,2.3,2.7,2000,0,959
Autumn,mañana,0,14.7,38,2.55,1.0,1884,0,1073
Autumn,tarde,0,15.8,36,2.59,1.5,1888,0,1110
Autumn,tarde,0,16.5,32,2.43,1.4,1841,0,1187
Autumn,tarde,0,17.1,33,2.04,2.1,1929,0,1322
Autumn,tarde,0,16.9,34,1.47,1.2,1942,0,1488
Autumn,tarde,0,16.3,39,0.8,1.7,1969,0,1902
Autumn,tarde,0,14.3,46,0.16,1.3,2000,0,2618
Autumn,noche,0,12.9,50,0.0,1.4,2000,0,1804
Autumn,noche,0,11.8,53,0.0,1.5,2000,0,1440
Autumn,noche,0,11.0,60,0.0,1.1,1995,0,1292
Autumn,noche,0,10.5,62,0.0,1.2,2000,0,1347
Autumn,noche,0,9.8,66,0.0,0.5,1979,0,940
Autumn,madrugada,0,9.1,69,0.0,0.9,1885,0,835
Autumn,madrugada,0,8.5,70,0.0,0.2,1856,0,739
Autumn,madrugada,0,8.0,74,0.0,0.5,1786,0,512
Autumn,madrugada,0,7.6,78,0.0,0.7,1614,0,374
Autumn,madrugada,0,7.1,79,0.0,1.2,1567,0,226
Autumn,madrugada,0,6.7,81,0.0,1.1,1467,0,148
Autumn,madrugada,0,6.6,80,0.0,1.0,1424,0,209
Autumn,mañana,0,6.2,83,0.01,0.8,1100,0,412
Autumn,mañana,0,7.4,70,0.36,0.5,1373,0,728
Autumn,mañana,0,10.0,56,1.03,1.0,1761,0,853
Autumn,mañana,0,12.6,50,1.68,1.4,1712,0,1037
Autumn,mañana,0,15.2,44,2.16,1.2,1301,0,1179
Autumn,mañana,0,16.6,36,2.45,0.7,1442,0,1402
Autumn,tarde,0,18.3,33,2.53,1.9,1324,0,1652
Autumn,tarde,0,19.3,27,2.38,1.3,1384,0,1712
Autumn,tarde,0,19.8,29,1.97,2.0,1246,0,1846
Autumn,tarde,0,19.4,29,1.37,1.2,1154,0,1916
Autumn,tarde,0,18.7,33,0.7,1.1,1164,0,1995
Autumn,tarde,0,16.5,38,0.14,1.6,1246,0,1695
Autumn,noche,0,14.8,47,0.0,1.3,1111,0,1381
Autumn,noche,0,13.8,52,0.0,1.6,1088,0,1261
Autumn,noche,0,12.6,56,0.0,1.1,1053,0,1312
Autumn,noche,0,11.7,60,0.0,0.5,1002,0,1147
Autumn,noche,0,11.0,62,0.0,0.3,946,0,971
Autumn,madrugada,0,10.4,59,0.0,0.0,971,0,811
Autumn,madrugada,0,9.5,65,0.0,0.9,990,0,584
Autumn,madrugada,0,9.1,68,0.0,0.3,921,0,429
Autumn,madrugada,0,8.4,73,0.0,0.4,820,0,308
Autumn,madrugada,0,7.9,76,0.0,1.3,771,0,185
Autumn,madrugada,0,7.6,79,0.0,0.3,765,0,110
Autumn,madrugada,0,7.2,80,0.0,0.7,729,0,150
Autumn,mañana,0,6.9,81,0.01,0.8,665,0,304
Autumn,mañana,0,7.5,72,0.34,1.1,697,0,556
Autumn,mañana,0,10.1,60,1.02,0.8,726,0,775
Autumn,mañana,0,13.3,47,1.67,0.5,818,0,847
Autumn,mañana,0,16.2,41,2.11,1.0,878,0,1056
Autumn,mañana,0,17.2,33,2.28,1.1,1258,0,1394
Autumn,tarde,0,18.1,32,2.21,1.5,1684,0,1593
Autumn,tarde,0,18.9,31,2.37,2.6,1936,0,1767
Autumn,tarde,0,20.1,32,2.0,2.4,1893,0,1948
Autumn,tarde,0,19.1,31,1.27,2.1,1960,0,2097
Autumn,tarde,0,18.2,43,0.68,2.3,1925,0,1990
Autumn,tarde,0,16.2,58,0.12,2.4,1991,0,1662
Autumn,noche,0,15.1,60,0.0,2.9,1979,0,1377
Autumn,noche,0,14.4,61,0.0,2.3,1945,0,1306
Autumn,noche,0,13.8,66,0.0,2.4,1897,0,1261
Autumn,noche,0,13.5,71,0.0,1.7,1711,0,1029
Autumn,noche,0,13.2,73,0.0,1.2,1639,0,810
Autumn,madrugada,0,12.6,78,0.0,1.3,1427,0,638
Autumn,madrugada,0,12.2,80,0.0,1.4,1283,0,393
Autumn,madrugada,0,11.8,82,0.0,0.7,1262,0,272
Autumn,madrugada,0,11.3,85,0.0,0.0,907,0,171
Autumn,madrugada,0,11.0,82,0.0,0.1,951,0,152
Autumn,madrugada,0,11.1,79,0.0,0.3,1140,0,209
Autumn,madrugada,0,11.2,81,0.0,0.2,1071,0,504
Autumn,mañana,0,11.5,81,0.0,0.8,960,0,1271
Autumn,mañana,0,12.0,77,0.12,0.4,891,0,2070
Autumn,mañana,0,12.8,74,0.31,0.5,831,0,1119
Autumn,mañana,0,14.1,66,0.58,0.6,827,0,837
Autumn,mañana,0,16.7,65,1.42,1.5,675,0,910
Autumn,mañana,0,19.0,60,2.11,1.8,513,0,1052
Autumn,tarde,0,19.7,52,1.83,2.1,512,0,1058
Autumn,tarde,0,20.0,48,1.72,2.1,586,0,1121
Autumn,tarde,0,20.4,43,1.43,1.7,690,0,1183
Autumn,tarde,0,20.3,44,1.09,2.2,793,0,1413
Autumn,tarde,0,19.3,49,0.55,2.8,966,0,1773
Autumn,tarde,0,18.0,66,0.1,2.3,554,0,2635
Autumn,noche,0,16.9,74,0.0,1.8,366,0,1911
Autumn,noche,0,15.9,81,0.0,2.8,250,0,1659
Autumn,noche,0,15.5,86,0.0,1.3,178,0,1556
Autumn,noche,0,14.8,83,0.0,1.5,227,0,1377
Autumn,noche,0,14.1,74,0.0,1.5,486,0,914
Autumn,madrugada,0,13.3,64,0.0,1.7,860,0,726
Autumn,madrugada,0,12.4,65,0.0,1.1,1099,0,568
Autumn,madrugada,0,11.7,70,0.0,1.0,1012,0,427
Autumn,madrugada,0,11.5,61,0.0,1.4,1399,0,253
Autumn,madrugada,0,11.0,69,0.0,0.6,1510,0,145
Autumn,madrugada,0,10.2,70,0.0,1.5,1519,0,202
Autumn,madrugada,0,10.1,71,0.0,0.2,1474,0,491
Autumn,mañana,0,10.2,68,0.0,0.4,1493,0,1216
Autumn,mañana,0,10.4,63,0.19,0.6,1367,0,2134
Autumn,mañana,0,11.8,55,0.55,0.7,1182,0,1177
Autumn,mañana,0,14.4,45,1.28,0.6,1206,0,854
Autumn,mañana,0,16.5,39,1.68,0.7,1351,0,914
Autumn,mañana,0,18.8,35,2.06,1.2,1057,0,1063
Autumn,tarde,0,19.4,31,2.02,2.0,1862,0,1108
Autumn,tarde,0,19.9,29,2.09,1.9,1833,0,1113
Autumn,tarde,0,19.9,31,1.57,2.0,1613,0,1203
Autumn,tarde,0,19.5,32,1.1,2.1,1436,0,1407
Autumn,tarde,0,18.4,38,0.5,1.8,1565,0,1811
Autumn,tarde,0,16.9,47,0.11,1.4,1637,0,2716
Autumn,noche,0,15.5,63,0.0,1.7,1774,0,1867
Autumn,noche,0,14.8,68,0.0,2.0,1502,0,1568
Autumn,noche,0,14.3,72,0.0,1.0,1374,0,1618
Autumn,noche,0,13.6,71,0.0,0.6,1457,0,1425
Autumn,noche,0,12.9,78,0.0,0.6,1201,0,950
Autumn,madrugada,0,12.3,75,0.0,1.2,1332,0,739
Autumn,madrugada,0,11.5,74,0.0,1.2,1305,0,600
Autumn,madrugada,0,10.8,77,0.0,0.3,1268,0,381
Autumn,madrugada,0,10.2,80,0.0,0.3,1191,0,239
Autumn,madrugada,0,9.7,76,0.0,0.0,1308,0,157
Autumn,madrugada,0,9.2,77,0.0,0.0,1278,0,210
Autumn,madrugada,0,8.8,77,0.0,0.2,1077,0,503
Autumn,mañana,0,8.6,77,0.0,0.7,965,0,1213
Autumn,mañana,0,9.2,68,0.28,0.2,952,0,2202
Autumn,mañana,0,11.2,63,0.88,1.1,656,0,1200
Autumn,mañana,0,14.0,58,1.53,1.6,841,0,842
Autumn,mañana,0,15.5,25,2.1,2.5,1727,0,961
Autumn,mañana,0,16.2,29,2.45,2.5,1935,0,1088
Autumn,tarde,0,17.7,25,2.48,2.1,1917,0,1115
Autumn,tarde,0,18.3,24,2.4,1.7,1983,0,1083
Autumn,tarde,0,18.3,21,2.02,2.7,2000,0,1175
Autumn,tarde,0,18.0,26,1.45,2.1,2000,0,1409
Autumn,tarde,0,16.9,34,0.74,2.5,2000,0,1896
Autumn,tarde,0,14.6,39,0.11,2.3,2000,0,2445
Autumn,noche,0,13.2,42,0.0,1.3,2000,0,1819
Autumn,noche,0,12.2,47,0.0,1.1,2000,0,1558
Autumn,noche,0,10.8,53,0.0,0.9,2000,0,1493
Autumn,noche,0,9.9,50,0.0,0.1,2000,0,1278
Autumn,noche,0,9.7,56,0.0,0.7,2000,0,896
Autumn,madrugada,0,9.2,64,0.0,0.7,2000,0,694
Autumn,madrugada,0,9.0,66,0.0,0.7,2000,0,579
Autumn,madrugada,0,8.7,71,0.0,0.8,2000,0,385
Autumn,madrugada,0,8.6,74,0.0,0.6,1985,0,244
Autumn,madrugada,0,8.1,78,0.0,0.6,2000,0,165
Autumn,madrugada,0,7.8,81,0.0,1.1,2000,0,185
Autumn,madrugada,0,7.6,82,0.0,0.3,1933,0,458
Autumn,mañana,0,7.7,81,0.0,0.4,1992,0,1191
Autumn,mañana,0,8.5,77,0.21,0.5,1995,0,2154
Autumn,mañana,0,10.9,60,0.93,0.9,1997,0,1165
Autumn,mañana,0,13.7,57,1.33,1.2,2000,0,864
Autumn,mañana,0,15.0,52,1.5,1.4,2000,0,917
Autumn,mañana,0,16.8,50,1.94,1.6,2000,0,1132
Autumn,tarde,0,18.1,43,2.3,2.2,2000,0,1152
Autumn,tarde,0,18.7,39,1.66,1.3,2000,0,1122
Autumn,tarde,0,19.0,38,1.72,1.9,2000,0,1203
Autumn,tarde,0,18.5,40,1.28,1.8,2000,0,1473
Autumn,tarde,0,16.9,44,0.44,1.6,2000,0,1804
Autumn,tarde,0,15.7,45,0.06,2.5,2000,0,2499
Autumn,noche,0,14.9,49,0.0,2.1,2000,0,1878
Autumn,noche,0,13.8,56,0.0,1.9,2000,0,1528
Autumn,noche,0,12.6,60,0.0,0.5,2000,0,1466
Autumn,noche,0,11.6,61,0.0,0.2,2000,0,1302
Autumn,noche,0,10.9,64,0.0,0.2,2000,0,944
Autumn,madrugada,0,10.3,67,0.0,1.5,2000,0,783
Autumn,madrugada,0,9.8,68,0.0,1.7,2000,0,653
Autumn,madrugada,0,9.2,72,0.0,1.5,2000,0,433
Autumn,madrugada,0,8.5,74,0.0,1.3,2000,0,262
Autumn,madrugada,0,8.1,76,0.0,0.3,2000,0,184
Autumn,madrugada,0,7.7,73,0.0,0.0,2000,0,162
Autumn,madrugada,0,7.2,77,0.0,0.5,2000,0,491
Autumn,mañana,0,7.3,72,0.0,0.4,2000,0,1188
Autumn,mañana,0,7.9,63,0.3,0.6,2000,0,2113
Autumn,mañana,0,11.1,53,1.05,1.0,2000,0,1191
Autumn,mañana,0,13.8,44,1.66,1.5,1953,0,850
Autumn,mañana,0,16.4,35,2.13,1.1,2000,0,981
Autumn,mañana,0,17.4,33,2.39,1.1,2000,0,1161
Autumn,tarde,0,18.9,33,2.43,1.8,2000,0,1190
Autumn,tarde,0,19.8,32,2.25,2.3,1978,0,1221
Autumn,tarde,0,19.7,30,1.89,3.0,1971,0,1390
Autumn,tarde,0,19.3,29,1.34,2.8,2000,0,1527
Autumn,tarde,0,18.5,35,0.68,2.2,2000,0,1939
Autumn,tarde,0,16.6,40,0.11,2.4,2000,0,2631
Autumn,noche,0,15.3,53,0.0,2.4,2000,0,1769
Autumn,noche,0,14.2,56,0.0,1.8,2000,0,1512
Autumn,noche,0,13.3,56,0.0,1.1,2000,0,1457
Autumn,noche,0,12.3,65,0.0,1.7,2000,0,1331
Autumn,noche,0,11.7,70,0.0,1.7,2000,0,1018
Autumn,madrugada,0,11.3,71,0.0,1.2,1997,0,891
Autumn,madrugada,0,10.9,72,0.0,0.0,1966,0,774
Autumn,madrugada,0,10.1,78,0.0,0.1,1887,0,522
Autumn,madrugada,0,9.5,77,0.0,0.4,1611,0,386
Autumn,madrugada,0,8.9,75,0.0,0.4,1877,0,246
Autumn,madrugada,0,8.1,76,0.0,0.6,1309,0,154
Autumn,madrugada,0,7.5,79,0.0,0.6,1025,0,219
Autumn,mañana,0,7.0,82,0.0,0.5,867,0,427
Autumn,mañana,0,7.8,70,0.29,1.4,1034,0,784
Autumn,mañana,0,10.4,60,0.99,1.3,1326,0,921
Autumn,mañana,0,13.0,49,1.61,0.5,1685,0,997
Autumn,mañana,0,16.2,39,2.05,1.6,1580,0,1175
Autumn,mañana,0,17.7,33,2.37,2.2,1556,0,1407
Autumn,tarde,0,19.4,26,2.45,1.1,1942,0,1585
Autumn,tarde,0,20.0,22,2.29,1.6,1950,0,1649
Autumn,tarde,0,21.3,24,1.91,1.5,1832,0,1760
Autumn,tarde,0,20.9,20,1.35,2.0,1976,0,1813
Autumn,tarde,0,19.2,23,0.62,1.5,2000,0,1949
Autumn,tarde,0,16.6,41,0.04,2.4,1811,0,1707
Autumn,noche,0,14.6,48,0.0,1.9,1998,0,1407
Autumn,noche,0,13.7,51,0.0,1.0,1954,0,1270
Autumn,noche,0,13.3,55,0.0,2.0,1554,0,1249
Autumn,noche,0,12.7,58,0.0,0.0,1480,0,1141
Autumn,noche,0,11.7,58,0.0,0.0,1567,0,922
Autumn,madrugada,0,11.2,62,0.0,0.0,1613,0,848
Autumn,madrugada,0,10.6,60,0.0,0.5,1642,0,622
Autumn,madrugada,0,9.8,63,0.0,0.6,1591,0,428
Autumn,madrugada,0,9.2,68,0.0,0.4,1538,0,342
Autumn,madrugada,0,8.8,71,0.0,0.9,1516,0,206
Autumn,madrugada,0,8.2,73,0.0,1.3,1305,0,146
Autumn,madrugada,0,7.6,75,0.0,0.6,1181,0,172
Autumn,mañana,0,7.2,76,0.0,0.5,1113,0,315
Autumn,mañana,0,7.9,67,0.28,1.1,1210,0,534
Autumn,mañana,0,10.5,56,0.98,1.2,1741,0,679
Autumn,mañana,0,13.4,46,1.61,0.8,1718,0,936
Autumn,mañana,0,16.8,38,2.07,1.5,1326,0,1055
Autumn,mañana,0,18.4,28,2.33,1.9,1690,0,1417
Autumn,tarde,0,19.3,24,2.4,1.5,1745,0,1519
Autumn,tarde,0,20.1,23,2.23,2.3,1896,0,1642
Autumn,tarde,0,20.9,23,1.87,1.5,1892,0,1891
Autumn,tarde,0,20.2,24,1.31,2.5,1881,0,1976
Autumn,tarde,0,18.8,24,0.63,2.1,2000,0,1883
Autumn,tarde,0,16.2,41,0.06,1.4,1907,0,1618
Autumn,noche,0,14.9,46,0.0,1.4,1455,0,1464
Autumn,noche,0,13.8,52,0.0,1.6,1341,0,1306
Autumn,noche,0,13.0,49,0.0,1.0,1702,0,1158
Autumn,noche,0,12.2,57,0.0,0.0,1544,0,1025
Autumn,noche,0,11.8,56,0.0,0.0,1655,0,724
Autumn,madrugada,0,11.4,56,0.0,0.2,1778,0,623
Autumn,madrugada,0,10.7,57,0.0,0.9,1828,0,372
Autumn,madrugada,0,10.5,57,0.0,0.2,1837,0,253
Autumn,madrugada,0,10.2,60,0.0,1.0,1796,0,175
Autumn,madrugada,0,10.0,62,0.0,0.6,1759,0,110
Autumn,madrugada,0,9.4,65,0.0,0.8,1659,0,202
Autumn,madrugada,0,9.2,65,0.0,0.8,1689,0,513
Autumn,mañana,0,8.9,67,0.0,0.8,1557,0,1244
Autumn,mañana,0,9.7,58,0.22,0.6,1559,0,2111
Autumn,mañana,0,11.9,50,0.75,1.1,1529,0,1104
Autumn,mañana,0,14.6,43,1.35,0.7,1339,0,817
Autumn,mañana,0,16.7,37,1.74,0.7,1074,0,941
Autumn,mañana,0,18.2,34,2.03,1.0,758,0,1034
Autumn,tarde,0,19.4,35,1.73,1.2,678,0,1064
Autumn,tarde,0,20.6,30,1.69,2.2,839,0,1122
Autumn,tarde,0,20.2,31,1.25,1.6,855,0,1167
Autumn,tarde,0,19.7,34,0.88,1.6,688,0,1464
Autumn,tarde,0,18.9,35,0.41,1.7,720,0,1904
Autumn,tarde,0,17.3,43,0.08,0.9,783,0,2613
Autumn,noche,0,15.6,44,0.0,1.5,828,0,1860
Autumn,noche,0,14.5,51,0.0,1.4,751,0,1593
Autumn,noche,0,13.4,56,0.0,0.7,758,0,1513
Autumn,noche,0,12.7,60,0.0,0.0,680,0,1360
Autumn,noche,0,12.0,59,0.0,0.4,685,0,916
Autumn,madrugada,0,11.6,61,0.0,0.7,673,0,726
Autumn,madrugada,0,11.1,62,0.0,0.2,666,0,547
Autumn,madrugada,0,10.6,68,0.0,0.9,603,0,356
Autumn,madrugada,0,10.1,70,0.0,1.1,606,0,243
Autumn,madrugada,0,10.0,73,0.0,0.9,622,0,170
Autumn,madrugada,0,10.0,73,0.0,0.5,593,0,193
Autumn,madrugada,0,9.9,75,0.0,1.0,560,0,456
Autumn,mañana,0,10.4,71,0.0,0.6,557,0,839
Autumn,mañana,0,11.0,78,0.03,0.8,412,0,1423
Autumn,mañana,0,11.7,77,0.25,0.8,394,0,1026
Autumn,mañana,0,13.8,65,1.06,1.1,475,0,735
Autumn,mañana,0,13.0,70,0.5,5.0,989,0,81
Autumn,mañana,0,11.5,90,0.06,1.2,973,1,363
Autumn,tarde,0,13.5,82,1.33,0.8,962,0,652
Autumn,tarde,0,15.1,71,1.62,0.9,973,0,837
Autumn,tarde,0,16.6,68,1.55,1.5,955,0,1010
Autumn,tarde,0,16.1,70,0.83,1.3,898,0,1294
Autumn,tarde,0,15.7,63,0.39,3.2,1118,0,1604
Autumn,tarde,0,14.5,71,0.06,2.1,1235,0,2415
Autumn,noche,0,14.0,70,0.0,1.6,1265,0,1685
Autumn,noche,0,13.6,70,0.0,1.4,1392,0,1433
Autumn,noche,0,12.6,70,0.0,1.2,1425,0,1380
Autumn,noche,0,12.3,73,0.0,0.9,1392,0,1257
Autumn,noche,0,11.2,78,0.0,0.5,802,0,876
Autumn,madrugada,0,10.8,80,0.0,1.0,1151,0,708
Autumn,madrugada,0,10.2,84,0.0,1.2,1036,0,573
Autumn,madrugada,0,9.5,87,0.0,1.0,919,0,371
Autumn,madrugada,0,9.4,85,0.0,1.6,983,0,249
Autumn,madrugada,0,9.0,87,0.0,0.6,972,0,162
Autumn,madrugada,0,8.5,87,0.0,1.2,1046,0,164
Autumn,madrugada,0,8.1,88,0.0,0.9,831,0,453
Autumn,mañana,0,7.8,90,0.0,0.6,763,0,1165
Autumn,mañana,0,8.1,85,0.26,1.2,772,0,2108
Autumn,mañana,0,10.1,72,0.9,1.1,728,0,1151
Autumn,mañana,0,13.0,63,1.5,0.9,854,0,811
Autumn,mañana,0,15.7,53,1.99,1.0,1172,0,940
Autumn,mañana,0,16.8,48,2.1,1.6,1673,0,1126
Autumn,tarde,0,17.2,43,1.68,2.3,1835,0,1106
Autumn,tarde,0,17.6,39,1.63,2.5,1964,0,1150
Autumn,tarde,0,18.0,40,1.71,3.0,1808,0,1161
Autumn,tarde,0,18.2,42,1.22,1.3,1976,0,1492
Autumn,tarde,0,17.0,47,0.59,2.2,1989,0,1904
Autumn,tarde,0,15.1,53,0.06,1.7,2000,0,2612
Autumn,noche,0,13.9,61,0.0,1.9,2000,0,1827
Autumn,noche,0,13.1,63,0.0,0.4,2000,0,1556
Autumn,noche,0,12.1,67,0.0,1.0,1977,0,1464
Autumn,noche,0,11.6,71,0.0,0.2,1858,0,1281
Autumn,noche,0,11.0,74,0.0,0.1,1817,0,884
Autumn,madrugada,0,10.5,75,0.0,0.3,1800,0,729
Autumn,madrugada,0,10.0,78,0.0,0.4,1669,0,572
Autumn,madrugada,0,9.1,79,0.0,0.5,1625,0,421
Autumn,madrugada,0,9.1,79,0.0,0.2,1689,0,266
Autumn,madrugada,0,8.5,83,0.0,1.2,1577,0,161
Autumn,madrugada,0,7.8,85,0.0,0.9,1542,0,193
Autumn,madrugada,0,7.5,86,0.0,1.3,1301,0,450
Autumn,mañana,0,7.3,85,0.0,1.4,1039,0,1251
Autumn,mañana,0,7.9,76,0.25,1.2,1290,0,2070
Autumn,mañana,0,10.3,64,0.91,1.0,1544,0,1168
